id,word_id,example,translate
2991,2991,Belirli bir saatte buluşalım.,Давайте встретимся в определенное время.
2992,2992,Besin değeri yüksek gıdalar tüketmeli.,Нужно употреблять пищу с высокой питательной ценностью.
2993,2993,Beyin cerrahisi geçirdi.,Он перенес операцию на мозге.
2994,2994,Mide bulantısı hissediyor.,Он чувствует тошноту.
2995,2995,Bulaşıcı bir hastalığı var.,У него заразная болезнь.
2996,2996,Burun akıntısı ve hapşırığı var.,У него насморк и чихание.
2997,2997,Can güvenliği tehlikede.,Его жизнь в опасности.
2998,2998,Dezenfektan kullanmayı unutmayın.,Не забывайте использовать дезинфицирующее средство.
2999,2999,Cildinde alerjik döküntü oluştu.,На его коже появилась аллергическая сыпь.
3000,3000,Eklem ağrıları çekiyor.,Он страдает от болей в суставах.
3001,3001,Gerginlik hissediyor musun?,Ты чувствуешь напряжение?
3002,3002,Çocuk ateşli havale geçirdi.,У ребенка были фебрильные судороги.
3003,3003,İç organlarında sorun çıktı.,Возникли проблемы с внутренними органами.
3004,3004,Ağrı kesici iğne vuruldu.,Ему сделали обезболивающий укол.
3005,3005,Bademciklerde iltihap var.,На миндалинах есть воспаление.
3006,3006,İshal oldum.,У меня началась диарея.
3007,3007,Kan akışı hızlandı.,Кровоток ускорился.
3008,3008,Kan dolaşımı bozuk.,У него плохое кровообращение.
3009,3009,Kas sistemi gelişmiş.,У него развитая мышечная система.
3010,3010,Kaygı seviyesi yüksek.,Уровень тревоги высокий.
3011,3011,Kızamık aşısı oldun mu?,Ты делал прививку от кори?
3012,3012,Koltuk değneği kullanıyor.,Он пользуется костылями.
3013,3013,Kronik hastalığı nedeniyle ilaç kullanıyor.,Он принимает лекарства из-за хронической болезни.
3014,3014,Kusma şikayetiyle hastaneye gitti.,Он пошел в больницу с жалобой на рвоту.
3015,3015,Menenjit aşısı yaptırdık.,Мы сделали прививку от менингита.
3016,3016,Midesi bulanıyor.,Его тошнит.
3017,3017,Migren atağı geçirdi.,У него был приступ мигрени.
3018,3018,Mikroplardan korunmalıyız.,Мы должны защищаться от микробов.
3019,3019,Mikroskopla hücreleri inceledi.,Он исследовал клетки под микроскопом.
3020,3020,"Nezle olmuş, burnu akıyor.","Он простужен, у него течет из носа."
3021,3021,Obsesif davranışları var.,У него обсессивное поведение.
3022,3022,Otistik bir çocuğa özel eğitim veriliyor.,Аутичному ребенку предоставляется специальное обучение.
3023,3023,Parazitlerden korunmak için temizliğe dikkat etmeli.,"Чтобы защититься от паразитов, нужно следить за чистотой."
3024,3024,Pastörize süt içmelisin.,Тебе следует пить пастеризованное молоко.
3025,3025,Sorunun psikolojik kökenleri var.,У проблемы есть психологические корни.
3026,3026,Mide rahatsızlığı var.,У него расстройство желудка.
3027,3027,Spor yaparken sakatlık geçirdi.,"Он получил травму, занимаясь спортом."
3028,3028,Salgın hastalık hızla yayılıyor.,Эпидемия быстро распространяется.
3029,3029,Hastalığın semptomlarını taşıyor.,У него есть симптомы болезни.
3030,3030,Simetrik bir yüzü var.,У него симметричное лицо.
3031,3031,Sürükleyici bir roman okudum.,Я прочитал захватывающий роман.
3032,3032,Okul üniforması giymek zorundaydık.,Мы были вынуждены носить школьную форму.
3033,3033,Yarası iyileşiyor.,Его рана заживает.
3034,3034,Yoga yapmak rahatlatıyor.,Занятия йогой расслабляют.
3035,3035,Ona acıdım,Мне его жаль.
3036,3036,Gözyaşları aktı,Слезы потекли.
3037,3037,Saati bozdum,Я сломал часы.
3038,3038,Hastalık bulaştı,Болезнь передалась.
3039,3039,Nüfus hızla çoğalıyor,Население быстро растет.
3040,3040,Hasta kustu,Пациента вырвало.
3041,3041,Ateşimi ölçtüm,Я измерил температуру.
3042,3042,Ayaklarım şişti,Мои ноги опухли.
3043,3043,Onunla temas kurdum,Я связался с ним.
3044,3044,Koşmaktan terledim,Я вспотел от бега.
3045,3045,Soğuktan titriyorum,Я дрожу от холода.
3046,3046,Kazada yaralandı,Он пострадал в аварии.
3047,3047,Haber hızla yayıldı,Новость быстро распространилась.
3048,3048,hastalık hastası,"Ипохондрик, человек, который мнит себя больным."
3049,3049,Akıcı bir şekilde İngilizce konuşuyor.,Он говорит по-английски бегло.
3050,3050,Akranlarıyla iyi anlaşıyor.,Он хорошо ладит со сверстниками.
3051,3051,Fransız aksanıyla konuşuyor.,Он говорит с французским акцентом.
3052,3052,Alaylı bir ustadan öğrendi.,Он научился у мастера без диплома.
3053,3053,Filmi alt yazılı izliyorum.,Я смотрю фильм с субтитрами.
3054,3054,Bunun birçok avantajı var.,У этого много преимуществ.
3055,3055,Ayaküstü yemek yedik.,Мы перекусили на ходу.
3056,3056,İnternet bağlantısı kesildi.,Пропало интернет-соединение.
3057,3057,Başlangıç seviyesinde bir kursa katıldı.,Он записался на курс начального уровня.
3058,3058,Becerilerini farklı alanlarda geliştirmeli.,Ему следует развивать свои навыки в разных областях.
3059,3059,Berbere saç kestirmeye gitti.,Он пошел к парикмахеру стричься.
3060,3060,Doğru bilgiye ulaşmak önemli.,Важно получить достоверную информацию.
3061,3061,Aile geleneği camcılık yapıyorlar.,Они занимаются стеклодувным делом как семейной традицией.
3062,3062,Bu soruna bir çare bulmalıyız.,Мы должны найти решение этой проблемы.
3063,3063,Çıraklık eğitimi alıyor.,Он проходит ученичество.
3064,3064,Çiftçilik zor bir meslektir.,Земледелие — трудная профессия.
3065,3065,Dama oynamayı biliyor musun?,Ты умеешь играть в шашки?
3066,3066,Takımın en büyük destekçisiyim.,Я самый большой болельщик команды.
3067,3067,Detayları atlamamalısın.,Тебе не следует упускать детали.
3068,3068,Her işin bir dezavantajı vardır.,У каждого дела есть свои недостатки.
3069,3069,Disiplinli çalışmak başarı getirir.,Дисциплинированная работа приносит успех.
3070,3070,Dizinde ağrı var.,У него болит колено.
3071,3071,Emlakçılık yaparak geçimini sağlıyor.,"Он зарабатывает на жизнь, работая агентом по недвижимости."
3072,3072,Esneklik gerektiren bir iş.,"Это работа, требующая гибкости."
3073,3073,Hangi eyalette yaşıyorsun?,В каком штате ты живешь?
3074,3074,Dedemiz gemicilik yapardı.,Наш дед занимался мореплаванием.
3075,3075,Sunum için görsel malzeme hazırladı.,Он подготовил наглядные материалы для презентации.
3076,3076,Grafik tasarım kursuna yazıldı.,Он записался на курсы графического дизайна.
3077,3077,Gurur duyulacak bir başarı elde etti.,"Он достиг успеха, которым можно гордиться."
3078,3078,Maçın hakemi tartışmalı kararlar verdi.,Судья матча принимал спорные решения.
3079,3079,İçsel bir huzursuzluk hissediyor.,Он чувствует внутреннее беспокойство.
3080,3080,İki şirket arasında ticari bir ilişki var.,Между двумя компаниями есть деловые отношения.
3081,3081,Bu konuya ilişkin bir rapor hazırladık.,"Мы подготовили отчет, касающийся этого вопроса."
3082,3082,Jüri üyeleri oy kullandı.,Члены жюри проголосовали.
3083,3083,Soyut kavramları anlamak zordur.,Понять абстрактные концепции трудно.
3084,3084,Kinestetik öğrenme stiline sahip.,У него кинестетический стиль обучения.
3085,3085,Projenin temel konseptini anlattı.,Он объяснил основную концепцию проекта.
3086,3086,Seçim kriterleri çok katı.,Критерии отбора очень строгие.
3087,3087,Bilimsel bir makale yayımladı.,Он опубликовал научную статью.
3088,3088,Marangoz olarak çalışıyor.,Он работает плотником.
3089,3089,Mektepli bir subaydı.,Он был офицером с академическим образованием.
3090,3090,Melodisi aklıma takıldı.,Мелодия засела у меня в голове.
3091,3091,Memleket özlemi çekiyor.,Он тоскует по родине.
3092,3092,Muhasebecilik mesleğini seviyor.,Ему нравится профессия бухгалтера.
3093,3093,Nesnel bir değerlendirme yapmalıyız.,Мы должны дать объективную оценку.
3094,3094,Bu iş için nitelikli eleman arıyorlar.,Они ищут квалифицированного сотрудника для этой работы.
3095,3095,Objektif olmaya çalışıyorum.,Я стараюсь быть объективным.
3096,3096,Cümlenin temel ögeleri nelerdir?,Какие основные элементы предложения?
3097,3097,Özgür bir ortamda çalışmak istiyor.,Он хочет работать в свободной обстановке.
3098,3098,Proje teslim tarihini kaçırdı.,Он пропустил срок сдачи проекта.
3099,3099,Müziğin ritmi çok hareketli.,Ритм музыки очень энергичный.
3100,3100,Ritmik hareketlerle dans ettiler.,Они танцевали ритмичными движениями.
3101,3101,Yüzünde sivilce çıktı.,У него на лице вскочил прыщ.
3102,3102,Sunum slaytlarını hazırladın mı?,Ты подготовил слайды для презентации?
3103,3103,Hangi spor dalıyla ilgileniyorsun?,Каким видом спорта ты увлекаешься?
3104,3104,Suçlu hâlâ bulunamadı.,Преступник все еще не найден.
3105,3105,Şekli kareye benziyor.,Его форма похожа на квадрат.
3106,3106,Şüpheli kişi gözaltına alındı.,Подозреваемый был задержан.
3107,3107,Tabletini evde unutmuş.,Он забыл свой планшет дома.
3108,3108,Tasarruflu ampul kullanıyoruz.,Мы используем энергосберегающие лампочки.
3109,3109,Tören saat onda başlayacak.,Церемония начнется в десять.
3110,3110,Üretkan bir yazardır.,Он плодовитый писатель.
3111,3111,Yapboz parçalarını birleştiriyor.,Он собирает пазл.
3112,3112,Yaşıtlarına göre daha olgun.,Он более зрелый по сравнению со сверстниками.
3113,3113,Yatılı okulda okuyor.,Он учится в школе-интернате.
3114,3114,Yoksul insanlara yardım etmeliyiz.,Мы должны помогать бедным людям.
3115,3115,Yoksulluk büyük bir sorundur.,Бедность — большая проблема.
3116,3116,Şirketin yöneticisi istifa etti.,Руководитель компании уволился.
3117,3117,Bu yöntem daha etkili.,Этот метод более эффективен.
3118,3118,Af çıktı,Был объявлен помилование.
3119,3119,İşlerimi aksattı,Это нарушило мои дела.
3120,3120,Verileri analiz ettik,Мы проанализировали данные.
3121,3121,Şarkıya beste yaptı,Он написал музыку к песне.
3122,3122,Üniversiteden burs aldı,Он получил стипендию от университета.
3123,3123,Çocuk büyütmek zor iş,Воспитывать детей — трудное дело.
3124,3124,Kaslarını güçlendiriyor,Он укрепляет свои мышцы.
3125,3125,Bilgileri hafızama kaydettim,Я сохранил информацию в памяти.
3126,3126,Hedefe ulaştık,Мы достигли цели.
3127,3127,Olayı kaydettim,Я записал событие.
3128,3128,Ödül verildi,Была вручена награда.
3129,3129,Özgür düşünmeliyiz,Мы должны мыслить свободно.
3130,3130,Müziğin ritmini tuttu,Он отбивал ритм музыки.
3131,3131,Tedavi sonuç verdi,Лечение дало результат.
3132,3132,Kuralları uyguladı,Он применил правила.
3133,3133,Bu soruda zorlanıyorum,Я затрудняюсь с этим вопросом.
3134,3134,boşluğa düşmek,"Ощущать пустоту, потерять смысл или опору в жизни."
3135,3135,dil dökmek,"Уговаривать, использовать красноречие для убеждения."
3136,3136,eşlik etmek,"Сопровождать кого-либо, аккомпанировать музыкой."
3137,3137,kulak tıkamak,"Не слушать, игнорировать что-либо."
3138,3138,meydan okumak,Бросать вызов кому-либо или чему-либо.
3139,3139,Açlık hissetmeye başladım.,Я начал чувствовать голод.
3140,3140,Akademik kariyer yapmak istiyor.,Он хочет сделать академическую карьеру.
3141,3141,Bu alışveriş sitesinden sıkça alışveriş yaparım.,Я часто покупаю на этом сайте.
3142,3142,Kapıyı asma kilit ile kapattı.,Он закрыл дверь навесным замком.
3143,3143,Ayakkabı topuğu kırıldı.,Каблук на туфле сломался.
3144,3144,Çeşmeden su içtik.,Мы пили воду из фонтана.
3145,3145,Çaput bağlayarak dilek diledi.,"Он загадал желание, повязав тряпочку."
3146,3146,Odanın dağınıklığı beni rahatsız ediyor.,Беспорядок в твоей комнате меня беспокоит.
3147,3147,Dilek ağacına notlar asılmış.,На дерево желаний повесили записки.
3148,3148,Ebeveynler çocuklarının geleceği için endişelenir.,Родители беспокоятся о будущем своих детей.
3149,3149,Eğitmen olarak işe başladı.,Он начал работать инструктором.
3150,3150,Eşarbını güzel bağlamışsın.,Ты красиво завязала платок.
3151,3151,Hayır işleriyle uğraşıyor.,Он занимается благотворительностью.
3152,3152,Kargo bugün gelecek.,Посылка придет сегодня.
3153,3153,Keşke sen de gelseydin.,"Жаль, что ты не пришел."
3154,3154,Televizyonda reklam çıktı.,По телевизору пошла реклама.
3155,3155,Şer insanlardan uzak durmalısın.,Тебе следует держаться подальше от злых людей.
3156,3156,Umutsuz bir durumda değiliz.,Мы не в безнадежной ситуации.
3157,3157,Ürün kalitesinden memnunum.,Я доволен качеством товара.
3158,3158,Yazlık evlerini temizlediler.,Они убрали свой летний дом.
3159,3159,Konu hakkında araştırma yapıyorum,Я провожу исследование по теме.
3160,3160,Dilek tut,Загадай желание.
3161,3161,Parayı iade ettim,Я вернул деньги.
3162,3162,Kalemi ödünç verir misin?,Одолжишь ручку?
3163,3163,Sözleri onu öfkelendirdi,Эти слова разозлили его.
3164,3164,Savaş sona erdi,Война закончилась.
3165,3165,Gürültüden şikâyet ettik,Мы пожаловались на шум.
3166,3166,Şişmanlamaya başladı,Он начал толстеть.
3167,3167,Tazminat talep etti,Он потребовал компенсацию.
3168,3168,çocuk kalmak,"Сохранить детскую непосредственность, наивность."
3169,3169,dünya turuna çıkmak,Отправиться в кругосветное путешествие.
3170,3170,iç çekmek,"То же, что ""içini çekmek"" – вздыхать."
3171,3171,ömür boyu,"На всю жизнь, пожизненно."
3172,3172,son model,"Последняя, самая новая модель (техники, машины)."
3173,3173,vicdan muhasebesi,"То же, что ""vicdan meselesi"" или глубокая внутренняя проверка совестью."
3174,3174,yasal işlem başlatmak,"Начать судебный процесс, привлечь к законной ответственности."
3175,3175,Barış içinde yaşamak istiyoruz.,Мы хотим жить в мире.
3176,3176,Yüzündeki canlılık dikkat çekici.,Живость на его лице привлекает внимание.
3177,3177,Dindarlık kişisel bir meseledir.,Религиозность — личное дело.
3178,3178,Göçebe bir hayat sürüyorlardı.,Они вели кочевой образ жизни.
3179,3179,Göz teması kurarak konuş.,"Говори, устанавливая зрительный контакт."
3180,3180,Hayat tarzını değiştirmesi gerekiyor.,Ему нужно изменить образ жизни.
3181,3181,Karmaşık bir problemle uğraşıyor.,Он имеет дело со сложной проблемой.
3182,3182,Karnaval coşku içinde geçti.,Карнавал прошел с энтузиазмом.
3183,3183,Keçi sütü içiyor.,Он пьет козье молоко.
3184,3184,Kolonya döktüler.,Они налили одеколон.
3185,3185,Krizantem çiçeği aldı.,Она купила хризантемы.
3186,3186,Kumaş kalitesi çok iyi.,Качество ткани очень хорошее.
3187,3187,Maske takmak zorunluydu.,Было обязательно носить маску.
3188,3188,Masumiyetine inanıyorum.,Я верю в его невиновность.
3189,3189,Oğlak burcu olduğunu söyledi.,"Он сказал, что он Козерог."
3190,3190,Organik ürünler tüketiyor.,Он употребляет органические продукты.
3191,3191,Bahçedeki otları temizledi.,Он убрал траву в саду.
3192,3192,Portakal çiçeği kokusu çok güzel.,Запах цветов апельсина очень приятный.
3193,3193,Reklamcılık sektöründe çalışıyor.,Он работает в рекламной индустрии.
3194,3194,Rengarenk balonlar uçurduk.,Мы запустили разноцветные шарики.
3195,3195,Sakinlikle cevap verdi.,Он ответил спокойно.
3196,3196,Sosyal sınıf farklılıkları azaldı.,Различия в социальных классах уменьшились.
3197,3197,Tarım ile uğraşıyor.,Он занимается сельским хозяйством.
3198,3198,Şirketin temsilcisi ile görüştük.,Мы встретились с представителем компании.
3199,3199,Veba Orta Çağ'da milyonlarca insanı öldürdü.,Чума убила миллионы людей в Средние века.
3200,3200,Yapma çiçeklerle masayı süsledi.,Она украсила стол искусственными цветами.
3201,3201,Yaylaya çıktılar.,Они уехали на горное пастбище.
3202,3202,Yörükler göçebe yaşardı.,Юруки вели кочевой образ жизни.
3203,3203,Yün kazak giydi.,Он надел шерстяной свитер.
3204,3204,Zafer işareti yaptı.,Он сделал жест победы.
3205,3205,Gözlerim doldu,У меня навернулись слезы.
3206,3206,Başka bir ülkeye göç ettiler,Они эмигрировали в другую страну.
3207,3207,Kendine güven,Доверяй себе.
3208,3208,İnekler otluyor,Коровы пасутся.
3209,3209,Koyunları otlattı,Он пас овец.
3210,3210,Geleneği sürdürüyoruz,Мы продолжаем традицию.
3211,3211,Tazminat ödediler,Они выплатили компенсацию.
3212,3212,Onunla temas ettin mi?,Ты связался с ним?
3213,3213,bir araya getirmek,"Собрать вместе (людей, вещи, идеи)."
3214,3214,gitmeye değer,"То, что стоит посетить, увидеть."
3215,3215,geçimini sağlamak,Обеспечивать себе средства к существованию.
3216,3216,göz atmak,"Бегло посмотреть, ознакомиться с чем-либо."
3217,3217,hayatında yer almak,"Присутствовать, играть роль в чьей-то жизни."
3218,3218,her bütçeye uygun,"Подходящий для любого бюджета, доступный."
3219,3219,misafir ağırlama,"Прием гостей, гостеприимство."
3220,3220,siz siz olun,"Совет быть осторожным, предостережение (""вы уж будьте осторожны"", ""не вздумайте"")."
3221,3221,sokakları kaplamak,"Заполнить улицы (о толпе, протестующих)."
3222,3222,Oje çıkarmak için aseton kullanıyor.,"Она использует ацетон, чтобы снять лак."
3223,3223,Geçim derdi hepimizi yoruyor.,Проблема пропитания утомляет нас всех.
3224,3224,Gezgin bir hayat sürüyor.,Он ведет жизнь путешественника.
3225,3225,Venedik'te gondola bindik.,Мы прокатились на гондоле в Венеции.
3226,3226,İbadethane saygı duyulması gereken bir yerdir.,"Место поклонения — это место, которому следует оказывать уважение."
3227,3227,İçten bir şekilde özür diledi.,Он извинился искренне.
3228,3228,Kırışık gömleğini ütüledi.,Он погладил свою мятый рубашку.
3229,3229,Konaklama için otel ayırttık.,Мы забронировали отель для проживания.
3230,3230,Manastırda inzivaya çekildi.,Он удалился в монастырь.
3231,3231,Misafirperverliğiniz için teşekkür ederim.,Спасибо за ваше гостеприимство.
3232,3232,Lastik patlak.,Шина спустила.
3233,3233,Rahibe dua ediyordu.,Монахиня молилась.
3234,3234,Sezon başında tatile gittiler.,Они уехали в отпуск в начале сезона.
3235,3235,Bu bitki şifalıdır.,Это растение целебное.
3236,3236,Merdivenin trabzanına tutundu.,Он ухватился за перила лестницы.
3237,3237,Vitrine bakarken camı temizledi.,"Он протер стекло, глядя на витрину."
3238,3238,Yamaçtan aşağı indiler.,Они спустились по склону.
3239,3239,Performansına hayran kaldım,Я восхитился его выступлением.
3240,3240,Köpek ısırdı,Собака укусила.
3241,3241,Banyoda keselendim,Я растерся мочалкой в ванной.
3242,3242,Boş yere oyalanma,Не бездельничай.
3243,3243,Futbol oynarken sakatlandı,"Он получил травму, играя в футбол."
3244,3244,Parti için süslendi,Она нарядилась для вечеринки.
3245,3245,arkadaş canlısı,"Дружелюбный, общительный человек."
3246,3246,Abaküs ile hesap yapmayı öğrendi.,Он научился считать на абаке.
3247,3247,Ana ekrandaki simgelere tıklayın.,Нажмите на иконки на главном экране.
3248,3248,Telefonun bataryası bitti.,Батарея телефона разрядилась.
3249,3249,Ekran çözünürlüğü çok yüksek.,Разрешение экрана очень высокое.
3250,3250,Arabayı kullanırken debriyaja basmalısın.,При вождении машины нужно нажимать сцепление.
3251,3251,Dikiz aynasından arkayı kontrol etti.,Он проверил заднюю часть через зеркало заднего вида.
3252,3252,Direksiyonu sıkıca tut.,Крепко держи руль.
3253,3253,Bilgisayar donanımını değiştirdi.,Он сменил аппаратное обеспечение компьютера.
3254,3254,Düğmeye bastı.,Он нажал на кнопку.
3255,3255,Ekran parlaklığını artırdı.,Он увеличил яркость экрана.
3256,3256,Frene asılmamalısın.,Не следует резко тормозить.
3257,3257,Gaza yüklenince araba hızlandı.,Когда он нажал на газ машина ускорилась.
3258,3258,Kılıfı telefonu darbelerden korur.,Чехол защищает телефон от ударов.
3259,3259,Yeni model telefon çıktı.,Вышла новая модель телефона.
3260,3260,Otonom araçlar geleceğin teknolojisi.,Автономные автомобили — технология будущего.
3261,3261,Patent başvurusu yaptı.,Он подал заявку на патент.
3262,3262,Pedala basarak müzik yapıyor.,"Он делает музыку, нажимая на педали."
3263,3263,Yağmur yağınca silecekleri açtı.,Когда пошел дождь он включил дворники.
3264,3264,Sim kartını değiştirdi.,Он поменил SIM-карту.
3265,3265,Sosyal ağlarda çok vakit geçiriyor.,Он проводит много времени в социальных сетях.
3266,3266,Telefonu şarj etmeyi unutma.,Не забудь зарядить телефон.
3267,3267,Titreşim moduna aldı.,Он перевел в режим вибрации.
3268,3268,Ses tonu çok yüksek.,Тон голоса очень высокий.
3269,3269,Bu uygulamayı telefonuma yükledim.,Я установил это приложение на свой телефон.
3270,3270,Varlıklı bir ailenin çocuğu.,Он ребенок из богатой семьи.
3271,3271,Bu benim vazgeçilmezim.,Это мое незаменимое.
3272,3272,Vites değiştirmeyi öğreniyor.,Он учится переключать передачи.
3273,3273,Dosyayı indirdim,Я скачал файл.
3274,3274,Bardağı kaydırdı,Он сдвинул стакан.
3275,3275,Resimleri bilgisayara yükledim,Я загрузил фотографии на компьютер.
3276,3276,arama kurtarma,Поисково-спасательные работы.
3277,3277,kurşun geçirmez,Пуленепробиваемый.
3278,3278,meşgule almak / atmak,"Вести себя занято, чтобы избежать разговора или дела."
3279,3279,suyunu çekmek,"Испариться, закончиться (о жидкости); дела пришли к логическому завершению."
3280,3280,Piyano akordu yaptırdı.,Он настроил пианино.
3281,3281,Aşık olduğunu itiraf etti.,"Он признался, что влюбился."
3282,3282,Bel ağrısı çekiyor.,У него болит спина.
3283,3283,Ünlü bir bestecinin eserini çaldılar.,Они исполнили произведение известного композитора.
3284,3284,Boncuklardan kolye yaptı.,Она сделала ожерелье из бусин.
3285,3285,Çalgı çalmayı seviyor.,Он любит играть на музыкальных инструментах.
3286,3286,Çelik tencere kullanıyor.,Она использует стальную кастрюлю.
3287,3287,Dantel örtü serdiler.,Они постелили кружевную скатерть.
3288,3288,Sanayi devrimi dünyayı değiştirdi.,Промышленная революция изменила мир.
3289,3289,Etik kurallara uymalıyız.,Мы должны соблюдать этические правила.
3290,3290,Evrensel bir sorunla karşı karşıyayız.,Мы столкнулись с универсальной проблемой.
3291,3291,Gösterişli bir elbise giymişti.,На ней было показное платье.
3292,3292,Memleket hasreti çekiyor.,Он тоскует по родине.
3293,3293,Kesim işlemi tamamlandı.,Процесс резки завершен.
3294,3294,Korse giyerek duruşunu düzeltti.,"Она исправила осанку, надев корсет."
3295,3295,Kot pantolon giymeyi severim.,Я люблю носить джинсы.
3296,3296,Kürk manto çok pahalıydı.,Меховая шуба была очень дорогой.
3297,3297,Oruç tutmak Müslümanlar için farzdır.,Соблюдение поста обязательно для мусульман.
3298,3298,Müzik parçasını çok beğendim.,Мне очень понравилась музыкальная пьеса.
3299,3299,Sıla hasreti dayanılmazdı.,Тоска по родному дому была невыносимой.
3300,3300,Tohum ekme zamanı geldi.,Пришло время сеять семена.
3301,3301,Bu onun en önemli yapıtıdır.,Это его самое важное произведение.
3302,3302,Yiğitlik göstererek herkesi kurtardı.,Он проявил храбрость и спас всех.
3303,3303,Yokluk içinde büyüdü.,Он вырос в нужде.
3304,3304,Müzik dinlemek büyük bir zevk.,Слушать музыку — большое удовольствие.
3305,3305,Sözleri beni etkiledi,Его слова повлияли на меня.
3306,3306,Duruma hakim oldu,Он овладел ситуацией.
3307,3307,Takımda öne çıktı,Он выделился в команде.
3308,3308,Beni yanıltma,Не вводи меня в заблуждение.
3309,3309,raf ömrü,Срок годности продукта.
3310,3310,tek tip,"Одинаковый, однообразный, унифицированный."
3311,3311,Bürokrasi yüzünden işlemler uzadı.,Из-за бюрократии процедуры затянулись.
3312,3312,Mahkemeye delil sunuldu.,В суд были представлены доказательства.
3313,3313,Dergâhında tasavvuf eğitimi verilirdi.,В его обители давали суфийское образование.
3314,3314,Dolandırıcılık yaparak insanları kandırdı.,"Он обманывал людей, занимаясь мошенничеством."
3315,3315,Emsalsiz bir güzelliği vardı.,У нее была непревзойденная красота.
3316,3316,Göçmenlik başvurusu reddedildi.,Его заявление на иммиграцию было отклонено.
3317,3317,Kalpazanlık suçundan tutuklandı.,Он был арестован по обвинению в фальшивомонетничестве.
3318,3318,Kapkaççılık olayı artıyor.,Количество случаев грабежей растет.
3319,3319,Kazara camı kırdı.,Он случайно разбил стекло.
3320,3320,Kısas cezası verildi.,Было вынесено наказание в виде возмездия.
3321,3321,Korsan yazılım kullanmak yasal değil.,Использование пиратского программного обеспечения незаконно.
3322,3322,Kundakçılık şüphesiyle soruşturma başlatıldı.,Было начато расследование по подозрению в поджоге.
3323,3323,Bu olay bir muamma.,Это событие — загадка.
3324,3324,Dünya rekortmeni bir sporcu.,Он спортсмен — мировой рекордсмен.
3325,3325,Sabıka kaydı temiz.,У него чистая судимость.
3326,3326,Sayılı günler kaldı.,Осталось считанные дни.
3327,3327,Siber güvenlik uzmanı arıyorlar.,Они ищут эксперта по кибербезопасности.
3328,3328,Soygunculuk çetesi yakalandı.,Банда грабителей была поймана.
3329,3329,Yazar ile söyleşi yaptık.,Мы взяли интервью у писателя.
3330,3330,Şantajcılar polise teslim oldu.,Шантажисты сдались полиции.
3331,3331,Tanık ifade verdi.,Свидетель дал показания.
3332,3332,Yankesicilik vakası yaşandı.,Произошел случай карманной кражи.
3333,3333,Yolsuzluk soruşturması genişliyor.,Расследование коррупции расширяется.
3334,3334,Yüklü miktarda para bulundu.,Была найдена крупная сумма денег.
3335,3335,Ziynet eşyalarını bankada saklıyor.,Он хранит драгоценности в банке.
3336,3336,Onu engellemeye çalışıyorlar,Они пытаются помешать ему.
3337,3337,Hapis yattı,Он сидел в тюрьме.
3338,3338,Fikirleri ilgi gördü,Его идеи привлекли внимание.
3339,3339,İddiasını ispatladı,Он доказал свое утверждение.
3340,3340,Haberlere kapak oldu,Он попал на первую полосу новостей.
3341,3341,Onu suçlu mahkûm ettiler,Они признали его виновным.
3342,3342,Polis şüpheliyi sorguladı,Полиция допросила подозреваемого.
3343,3343,Olayı soruşturuyorlar,Они расследуют инцидент.
3344,3344,Onu utandırdın,Ты пристыдил его.
3345,3345,Mahkeme onu yargılayacak,Суд будет судить его.
3346,3346,Asit yağmurları doğaya zarar verir.,Кислотные дожди вредят природе.
3347,3347,Ata binmeyi çok sever.,Он очень любит ездить верхом.
3348,3348,Eski bir banknot buldu.,Он нашел старую банкноту.
3349,3349,Barkod okutarak ürünün fiyatını öğrendi.,"Он узнал цену товара, отсканировав штрих-код."
3350,3350,Denizin derinliğini ölçtüler.,Они измерили глубину моря.
3351,3351,Dirençli bir malzeme kullanılmış.,Был использован устойчивый материал.
3352,3352,DNA testi yaptırdı.,Он сделал ДНК-тест.
3353,3353,Gözlemevinden yıldızları izledik.,Мы наблюдали за звездами из обсерватории.
3354,3354,Çatıya güneş panelleri kuruldu.,На крышу установили солнечные панели.
3355,3355,Bölgede hakimiyet kurmak istiyorlar.,Они хотят установить господство в регионе.
3356,3356,Hidrojen en hafif elementtir.,Водород — самый легкий элемент.
3357,3357,İdrar tahlili yaptırması gerekiyor.,Ему нужно сдать анализ мочи.
3358,3358,İşitme cihazı kullanıyor.,Он пользуется слуховым аппаратом.
3359,3359,Kalıtsal bir hastalığı var.,У него наследственная болезнь.
3360,3360,Karga ağaçta ötüyor.,Ворона каркает на дереве.
3361,3361,Kinci bir insan olarak tanınıyor.,Он известен как злопамятный человек.
3362,3362,Laboratuvar ortamında deney yapılıyor.,В лабораторных условиях проводят эксперимент.
3363,3363,Madeni para koleksiyonu yapıyor.,Он коллекционирует монеты.
3364,3364,Mahcup bir şekilde gülümsedi.,Он смущенно улыбнулся.
3365,3365,Motorlu taşıt sayısı artıyor.,Количество моторизованных транспортных средств растет.
3366,3366,MÖ 3000 yılına ait kalıntılar bulundu.,"Были найдены останки, относящиеся к 3000 году до н.э."
3367,3367,MS 5. yüzyılda yaşamış bir filozof.,"Философ, живший в 5 веке н.э."
3368,3368,Oksijen olmadan yaşayamayız.,Мы не можем жить без кислорода.
3369,3369,Pastel boya ile resim yaptı.,Он рисовал пастельными мелками.
3370,3370,Soya fasulyesi sağlıklı bir besindir.,Соевые бобы — полезный продукт.
